,mnthborn,yearborn,age,electric,radio,tv,bicycle,educ,ceb,agefbrth,children,knowmeth,usemeth,monthfm,yearfm,agefm,idlnchld,heduc,agesq,urban,urbeduc,spirit,protest,catholic,frsthalf,educ0,evermarr
1388,8.0,62.0,26.0,1.0,1.0,1.0,0.0,10.0,1.0,19.0,1.0,1.0,1.0,9.0,83.0,21.0,4.0,10.0,676.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0
1519,1.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,8.0,16.0,8.0,1.0,1.0,12.0,74.0,16.0,8.0,0.0,900.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3719,6.0,60.0,28.0,0.0,0.0,0.0,1.0,10.0,2.0,22.0,2.0,1.0,1.0,12.0,80.0,20.0,5.0,6.0,784.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2386,3.0,40.0,48.0,0.0,0.0,0.0,0.0,6.0,8.0,23.0,7.0,1.0,1.0,10.0,64.0,24.0,4.0,3.0,2304.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0
4160,1.0,63.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,625.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
3236,6.0,69.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,3.0,0.0,361.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2076,3.0,72.0,16.0,0.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0,87.0,19.0,2.0,0.0,256.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1540,1.0,43.0,45.0,0.0,1.0,1.0,0.0,0.0,8.0,14.0,6.0,1.0,0.0,1.0,73.0,30.0,6.0,0.0,2025.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1217,6.0,62.0,26.0,0.0,1.0,0.0,1.0,3.0,4.0,16.0,4.0,1.0,0.0,11.0,79.0,17.0,4.0,0.0,676.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
2681,6.0,53.0,35.0,0.0,0.0,0.0,0.0,3.0,7.0,17.0,7.0,1.0,1.0,3.0,73.0,19.0,5.0,3.0,1225.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2842,5.0,69.0,19.0,0.0,0.0,0.0,0.0,7.0,1.0,19.0,1.0,1.0,1.0,1.0,88.0,18.0,4.0,2.0,361.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2993,1.0,72.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1416,6.0,63.0,25.0,0.0,1.0,0.0,0.0,10.0,1.0,17.0,1.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,625.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
2217,3.0,69.0,19.0,0.0,0.0,1.0,0.0,7.0,1.0,18.0,1.0,1.0,0.0,1.0,87.0,19.0,3.0,0.0,361.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3894,4.0,62.0,26.0,0.0,1.0,0.0,1.0,6.0,4.0,12.0,4.0,1.0,1.0,1.0,75.0,12.0,6.0,10.0,676.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1676,2.0,62.0,26.0,1.0,1.0,1.0,1.0,10.0,2.0,20.0,2.0,1.0,1.0,3.0,83.0,21.0,4.0,12.0,676.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0
1197,7.0,52.0,36.0,0.0,1.0,0.0,0.0,5.0,5.0,16.0,5.0,1.0,1.0,7.0,74.0,22.0,6.0,10.0,1296.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
1542,1.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,4.0,1.0,0.0,3.0,74.0,16.0,4.0,0.0,900.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3301,3.0,52.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,2.0,0.0,0.0,3.0,84.0,32.0,4.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
3886,8.0,56.0,32.0,0.0,0.0,0.0,1.0,5.0,5.0,19.0,5.0,1.0,1.0,10.0,79.0,23.0,6.0,7.0,1024.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2960,10.0,63.0,25.0,0.0,0.0,0.0,0.0,7.0,2.0,19.0,2.0,1.0,1.0,9.0,87.0,23.0,6.0,7.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2539,6.0,62.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,2.0,1.0,1.0,7.0,86.0,24.0,6.0,0.0,676.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
953,12.0,67.0,20.0,0.0,0.0,0.0,1.0,7.0,1.0,19.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,400.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
3145,11.0,63.0,24.0,0.0,1.0,0.0,0.0,10.0,1.0,18.0,1.0,1.0,0.0,1.0,87.0,23.0,6.0,10.0,576.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0
3080,5.0,67.0,21.0,0.0,1.0,0.0,0.0,10.0,2.0,18.0,2.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,441.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
2635,4.0,68.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
750,1.0,48.0,40.0,0.0,0.0,0.0,0.0,2.0,4.0,18.0,4.0,1.0,0.0,11.0,69.0,21.0,4.0,0.0,1600.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
2705,9.0,60.0,28.0,0.0,0.0,0.0,0.0,7.0,3.0,20.0,3.0,1.0,1.0,10.0,85.0,25.0,4.0,0.0,784.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
234,4.0,49.0,39.0,1.0,1.0,1.0,0.0,10.0,1.0,30.0,1.0,1.0,0.0,4.0,75.0,26.0,4.0,10.0,1521.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0
732,5.0,66.0,22.0,0.0,0.0,0.0,0.0,6.0,2.0,17.0,2.0,1.0,1.0,2.0,84.0,17.0,6.0,0.0,484.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0
1238,12.0,71.0,16.0,0.0,1.0,0.0,0.0,8.0,1.0,16.0,1.0,1.0,0.0,1.0,87.0,19.0,8.0,0.0,256.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
4150,7.0,46.0,42.0,0.0,1.0,0.0,0.0,5.0,8.0,18.0,8.0,1.0,1.0,1.0,87.0,19.0,8.0,0.0,1764.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1156,3.0,62.0,26.0,0.0,1.0,0.0,0.0,2.0,2.0,22.0,2.0,1.0,0.0,11.0,85.0,23.0,5.0,7.0,676.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
3984,1.0,60.0,28.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,1.0,87.0,19.0,3.0,0.0,784.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3926,1.0,64.0,24.0,0.0,1.0,0.0,0.0,10.0,1.0,23.0,1.0,1.0,1.0,2.0,86.0,22.0,5.0,7.0,576.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2445,6.0,70.0,18.0,0.0,1.0,0.0,1.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,324.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
2982,4.0,62.0,26.0,0.0,1.0,0.0,0.0,5.0,2.0,18.0,2.0,1.0,1.0,10.0,79.0,17.0,3.0,4.0,676.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1209,1.0,73.0,15.0,1.0,1.0,0.0,1.0,5.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,225.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0
1065,10.0,58.0,30.0,0.0,0.0,0.0,0.0,5.0,6.0,16.0,6.0,1.0,1.0,10.0,80.0,22.0,6.0,0.0,900.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
3764,6.0,59.0,29.0,0.0,1.0,0.0,1.0,0.0,6.0,17.0,6.0,1.0,1.0,9.0,84.0,25.0,8.0,7.0,841.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2156,2.0,62.0,26.0,0.0,1.0,0.0,0.0,3.0,4.0,17.0,3.0,1.0,1.0,9.0,77.0,15.0,3.0,0.0,676.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1062,5.0,62.0,26.0,0.0,1.0,0.0,1.0,5.0,0.0,18.0,0.0,1.0,0.0,2.0,83.0,20.0,6.0,8.0,676.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0
2616,3.0,64.0,24.0,0.0,1.0,0.0,1.0,0.0,1.0,20.0,1.0,1.0,1.0,6.0,87.0,23.0,10.0,7.0,576.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1167,9.0,72.0,16.0,1.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,256.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
3222,7.0,70.0,18.0,0.0,1.0,0.0,1.0,7.0,0.0,18.0,0.0,1.0,0.0,2.0,87.0,16.0,2.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3636,10.0,50.0,38.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,1.0,0.0,1.0,87.0,19.0,15.0,0.0,1444.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3555,2.0,65.0,23.0,1.0,0.0,0.0,0.0,15.0,1.0,21.0,1.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,529.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1492,6.0,54.0,34.0,0.0,1.0,0.0,0.0,7.0,2.0,22.0,2.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,1156.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0
2938,6.0,70.0,18.0,0.0,1.0,0.0,1.0,8.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2995,1.0,73.0,15.0,0.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,0.0,1.0,87.0,19.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3096,11.0,62.0,25.0,0.0,1.0,0.0,0.0,6.0,4.0,16.0,4.0,1.0,1.0,4.0,76.0,13.0,4.0,7.0,625.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0
3821,4.0,57.0,31.0,0.0,1.0,0.0,0.0,6.0,2.0,15.0,1.0,1.0,0.0,1.0,87.0,19.0,10.0,0.0,961.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4114,6.0,49.0,39.0,0.0,1.0,0.0,0.0,0.0,4.0,22.0,4.0,1.0,1.0,6.0,82.0,33.0,6.0,0.0,1521.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3140,1.0,65.0,23.0,0.0,1.0,0.0,0.0,14.0,2.0,20.0,2.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,529.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0
884,9.0,60.0,28.0,0.0,0.0,0.0,0.0,9.0,3.0,18.0,3.0,1.0,1.0,12.0,80.0,20.0,4.0,4.0,784.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0
143,12.0,66.0,22.0,1.0,1.0,1.0,1.0,12.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,484.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
1390,7.0,67.0,21.0,1.0,1.0,0.0,0.0,12.0,2.0,14.0,2.0,1.0,1.0,12.0,78.0,11.0,4.0,10.0,441.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0
3577,6.0,58.0,30.0,0.0,1.0,0.0,1.0,0.0,5.0,17.0,5.0,1.0,1.0,1.0,75.0,16.0,5.0,0.0,900.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
850,11.0,61.0,27.0,1.0,1.0,1.0,0.0,7.0,2.0,18.0,2.0,1.0,1.0,7.0,81.0,19.0,4.0,7.0,729.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
3635,3.0,50.0,38.0,0.0,0.0,0.0,1.0,1.0,9.0,15.0,9.0,1.0,1.0,7.0,83.0,33.0,9.0,0.0,1444.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3455,2.0,68.0,20.0,0.0,0.0,0.0,0.0,9.0,1.0,19.0,1.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2782,1.0,63.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,625.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
717,6.0,69.0,19.0,0.0,1.0,0.0,0.0,10.0,1.0,17.0,1.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,361.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
1819,9.0,66.0,22.0,0.0,1.0,0.0,0.0,5.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,484.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2502,3.0,67.0,21.0,0.0,1.0,0.0,1.0,7.0,1.0,18.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,441.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
264,12.0,53.0,34.0,0.0,1.0,0.0,0.0,7.0,5.0,15.0,5.0,1.0,0.0,1.0,87.0,19.0,10.0,0.0,1156.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
75,4.0,41.0,47.0,1.0,1.0,0.0,1.0,15.0,2.0,30.0,2.0,1.0,1.0,8.0,62.0,21.0,2.0,15.0,2209.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0
4227,3.0,68.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,87.0,18.0,4.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2492,9.0,67.0,21.0,0.0,1.0,0.0,1.0,7.0,2.0,18.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,441.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
395,1.0,59.0,29.0,0.0,1.0,0.0,0.0,7.0,3.0,18.0,2.0,1.0,1.0,6.0,85.0,26.0,4.0,6.0,841.0,1.0,7.0,0.0,0.0,1.0,1.0,0.0,1.0
3939,5.0,60.0,28.0,0.0,1.0,0.0,0.0,7.0,2.0,21.0,2.0,1.0,1.0,5.0,85.0,25.0,5.0,14.0,784.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2224,1.0,42.0,46.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,9.0,1.0,0.0,1.0,57.0,15.0,4.0,0.0,2116.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3090,11.0,67.0,20.0,0.0,1.0,0.0,0.0,6.0,2.0,16.0,2.0,1.0,1.0,1.0,87.0,19.0,5.0,0.0,400.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
4217,4.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,3.0,0.0,0.0,8.0,74.0,26.0,3.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
396,12.0,54.0,33.0,0.0,1.0,0.0,1.0,9.0,2.0,24.0,2.0,1.0,1.0,1.0,81.0,26.0,2.0,7.0,1089.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0
1365,5.0,56.0,32.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,5.0,1.0,0.0,12.0,80.0,24.0,4.0,0.0,1024.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3862,4.0,46.0,42.0,1.0,1.0,0.0,0.0,6.0,4.0,21.0,3.0,1.0,1.0,1.0,87.0,19.0,3.0,0.0,1764.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1903,1.0,60.0,28.0,1.0,0.0,0.0,0.0,6.0,3.0,18.0,3.0,1.0,1.0,1.0,78.0,18.0,4.0,3.0,784.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0
595,1.0,45.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,1.0,0.0,7.0,83.0,38.0,4.0,0.0,1849.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2109,10.0,57.0,30.0,0.0,1.0,0.0,0.0,2.0,5.0,17.0,5.0,1.0,1.0,9.0,75.0,17.0,4.0,0.0,900.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1296,12.0,63.0,24.0,0.0,1.0,0.0,1.0,10.0,1.0,22.0,1.0,1.0,1.0,4.0,84.0,20.0,4.0,10.0,576.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
1821,8.0,61.0,27.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,729.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
872,8.0,56.0,32.0,1.0,1.0,1.0,0.0,10.0,2.0,18.0,2.0,1.0,1.0,8.0,82.0,26.0,4.0,12.0,1024.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0
4215,1.0,50.0,38.0,0.0,1.0,0.0,0.0,0.0,7.0,19.0,5.0,1.0,1.0,6.0,69.0,19.0,9.0,0.0,1444.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
2264,8.0,63.0,25.0,0.0,1.0,1.0,0.0,0.0,2.0,17.0,2.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,625.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2326,12.0,43.0,44.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,5.0,1.0,1.0,1.0,69.0,25.0,4.0,0.0,1936.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1548,5.0,67.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,441.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0
3766,5.0,44.0,44.0,0.0,0.0,0.0,1.0,4.0,7.0,18.0,7.0,1.0,1.0,11.0,74.0,30.0,4.0,3.0,1936.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3440,8.0,47.0,41.0,0.0,0.0,0.0,1.0,0.0,7.0,17.0,7.0,1.0,1.0,1.0,87.0,19.0,7.0,0.0,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,5.0,53.0,35.0,0.0,1.0,0.0,0.0,6.0,3.0,21.0,2.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,1225.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0
3807,11.0,72.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,225.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4044,6.0,50.0,38.0,0.0,1.0,0.0,0.0,0.0,3.0,25.0,3.0,1.0,0.0,1.0,72.0,21.0,6.0,6.0,1444.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2710,1.0,57.0,31.0,0.0,1.0,0.0,0.0,7.0,4.0,18.0,3.0,1.0,1.0,6.0,74.0,17.0,6.0,0.0,961.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3907,11.0,57.0,30.0,0.0,0.0,0.0,1.0,0.0,6.0,13.0,6.0,1.0,0.0,7.0,71.0,13.0,4.0,5.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2143,9.0,47.0,40.0,0.0,0.0,0.0,0.0,8.0,9.0,20.0,7.0,1.0,0.0,10.0,67.0,20.0,4.0,0.0,1600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3952,2.0,54.0,34.0,0.0,0.0,0.0,0.0,5.0,6.0,21.0,4.0,1.0,1.0,1.0,73.0,18.0,6.0,7.0,1156.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
977,4.0,70.0,18.0,0.0,1.0,0.0,0.0,6.0,2.0,13.0,1.0,1.0,0.0,1.0,87.0,19.0,5.0,0.0,324.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0
1571,1.0,55.0,33.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,12.0,76.0,21.0,5.0,5.0,1089.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1122,2.0,72.0,16.0,0.0,1.0,0.0,1.0,8.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,256.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0
3760,4.0,47.0,41.0,0.0,1.0,0.0,0.0,13.0,6.0,16.0,6.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,1681.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2786,3.0,42.0,46.0,0.0,0.0,0.0,0.0,4.0,3.0,26.0,3.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,2116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2239,12.0,63.0,24.0,0.0,1.0,0.0,0.0,10.0,3.0,17.0,3.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,576.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2967,5.0,57.0,31.0,0.0,1.0,0.0,0.0,0.0,5.0,18.0,5.0,1.0,1.0,8.0,83.0,26.0,3.0,3.0,961.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2504,7.0,60.0,28.0,1.0,1.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,12.0,79.0,19.0,3.0,10.0,784.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1892,8.0,60.0,28.0,0.0,1.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,7.0,85.0,24.0,4.0,0.0,784.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0
3465,4.0,72.0,16.0,0.0,1.0,0.0,1.0,9.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
675,5.0,48.0,40.0,0.0,1.0,0.0,1.0,2.0,4.0,23.0,4.0,1.0,0.0,3.0,82.0,33.0,6.0,0.0,1600.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
2808,9.0,69.0,19.0,0.0,1.0,0.0,1.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,361.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3068,6.0,73.0,15.0,0.0,1.0,0.0,1.0,8.0,0.0,18.0,0.0,1.0,0.0,1.0,87.0,19.0,2.0,0.0,225.0,1.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
3348,6.0,54.0,34.0,0.0,0.0,0.0,1.0,0.0,3.0,26.0,3.0,1.0,1.0,1.0,87.0,19.0,9.0,0.0,1156.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
728,10.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,3.0,17.0,3.0,1.0,1.0,5.0,75.0,16.0,5.0,5.0,900.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3491,5.0,56.0,32.0,0.0,1.0,0.0,0.0,10.0,3.0,20.0,3.0,1.0,1.0,1.0,87.0,19.0,5.0,0.0,1024.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
3447,1.0,44.0,44.0,0.0,1.0,0.0,0.0,0.0,2.0,22.0,2.0,1.0,0.0,1.0,87.0,19.0,6.0,0.0,1936.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
412,5.0,69.0,19.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,2.0,0.0,361.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0
3146,3.0,60.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,1.0,0.0,8.0,86.0,26.0,4.0,7.0,784.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,1.0
1516,5.0,70.0,18.0,0.0,1.0,0.0,0.0,6.0,0.0,18.0,0.0,1.0,1.0,1.0,87.0,19.0,1.0,0.0,324.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
1649,8.0,64.0,24.0,1.0,0.0,0.0,0.0,10.0,1.0,18.0,1.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,576.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0
3572,8.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,5.0,1.0,1.0,11.0,74.0,19.0,4.0,0.0,1089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
825,10.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,2.0,1.0,0.0,5.0,75.0,16.0,2.0,0.0,900.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
3267,3.0,58.0,30.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,3.0,1.0,0.0,1.0,87.0,19.0,4.0,0.0,900.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
616,12.0,66.0,21.0,0.0,1.0,1.0,0.0,7.0,1.0,16.0,1.0,1.0,1.0,8.0,86.0,19.0,4.0,7.0,441.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
114,12.0,63.0,25.0,1.0,1.0,1.0,0.0,7.0,1.0,16.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,625.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
417,9.0,63.0,25.0,0.0,1.0,0.0,0.0,7.0,1.0,16.0,1.0,1.0,1.0,1.0,87.0,19.0,4.0,0.0,625.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
3069,4.0,70.0,18.0,1.0,1.0,1.0,0.0,9.0,1.0,17.0,1.0,1.0,1.0,1.0,87.0,19.0,6.0,0.0,324.0,1.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0
